year,level,subject,paper,question,text,coleman_liau,flesch_kincaid,gunning_fog,total_tokens,positive_tokens,negative_tokens,neutral_tokens,compound_sentiment_score,intent,intent_certainty,named_entities
1952,Higher Grade,HISTORY,1,1,"Show in what parts of Britain the Angles, Saxons, and Jutes formed their early kingdoms and estimate the importance of their coming for British history.",11.19,10.7,13.2,14,1,0,13,0.3612,argue,0.4768005609512329,Britain {1} Jutes {1}
1952,Higher Grade,HISTORY,1,2,For what reasons is the reign of Henry I of importance in English history?,8.84,6.4,8.46,6,1,0,5,0.3612,explain,0.8392277359962463,Henry {1}
1952,Higher Grade,HISTORY,1,3,Trace the development of the English parliament in its composition and its powers in the thirteenth and fourteenth centuries.,10.4,11.9,16.02,9,0,0,9,0.0,discuss,0.6024445295333862,
1952,Higher Grade,HISTORY,1,4,Why were the English successful against France in the reign of Henry V but unsuccessful in that of Henry VI?,10.16,7.6,12.0,9,1,1,7,0.11234999999999998,explain,0.9946643114089966,France {1} Henry V {1} Henry VI {1}
1952,Higher Grade,HISTORY,1,5,"Write notes on two of the following: St. Columba, Alfred the Great, David I, Scottish medieval agriculture, the Lollards, the Merchant Adventurers.",12.08,8.8,9.85,15,2,0,13,0.46045,reason,0.9902743697166443,St. Columba {1}
1952,Higher Grade,HISTORY,1,6,Do you consider that Henry VII or Henry VIII did more for the good of England?,9.36,3.6,6.4,7,1,0,6,0.4404,other,0.9464010000228882,Henry VII {1} Henry VIII {1} England {1}
1952,Higher Grade,HISTORY,1,7,For what reasons is the reign of Elizabeth notable in the history of maritime enterprise?,10.7,8.0,8.67,7,0,0,7,0.0,explain,0.7131981253623962,Elizabeth {1}
1952,Higher Grade,HISTORY,1,8,Estimate the importance of religious issues in comparison with the other causes of the Civil War.,11.34,10.7,16.4,8,1,1,6,-0.11910000000000001,describe,0.7974304556846619,the Civil War {1}
1952,Higher Grade,HISTORY,1,9,To what extent can the foreign policy of Charles II be defended as being in the best interests of England?,10.94,8.7,10.0,9,2,0,7,0.54785,describe,0.6766824722290039,Charles II {1} England {1}
1952,Higher Grade,HISTORY,1,10,Why were the parliaments of England and Scotland united? For what reasons was the Union unpopular at first in Scotland?,8.87,6.0,8.0,9,1,0,8,0.4215,explain,0.9941561222076416,England {1} Scotland {2} Union {1}
1952,Higher Grade,HISTORY,1,11,On what grounds may Walpole be called a great commercial statesman?,11.36,5.2,8.04,7,1,0,6,0.6249,explain,0.4874715209007263,
1952,Higher Grade,HISTORY,1,12,How far was the British government to blame for the loss of the American colonies?,6.49,6.8,6.0,7,0,2,5,-0.3291,describe,0.9834760427474976,
1952,Higher Grade,HISTORY,1,13,“The pilot that weathered the storm.” What contribution was made by the younger Pitt in the war against France?,9.09,3.5,5.91,9,0,1,8,-0.5994,compare,0.9840415716171265,Pitt {1} France {1}
1952,Higher Grade,HISTORY,1,14,To what extent were the years (1822-1830) a period of reform?,12.79,4.0,4.4,5,0,0,5,0.0,describe,0.9710015058517456,
1952,Higher Grade,HISTORY,1,15,"How far was the Chartist movement due to political, and how far to economic, causes?",9.64,5.6,11.33,8,0,0,8,0.0,describe,0.9894234538078308,
1952,Higher Grade,HISTORY,1,16,"Was Disraeli more successful in his foreign, or in his domestic, policy?",10.81,6.8,11.47,5,1,0,4,0.5859,other,0.9806702136993408,Disraeli {1}
1952,Higher Grade,HISTORY,1,17,Examine the view that the discovery of gold was the main factor in bringing about the South African War of (1899-1902).,10.69,7.9,12.21,11,0,1,10,-0.5994,reason,0.9821110367774963,
1952,Higher Grade,HISTORY,1,18,"Write notes on two of the following: Adam Smith, William Wilberforce, Lord Castlereagh, the British North America Act (1867), Gladstone’s Home Rule Bills, Keir Hardie.",12.46,11.9,14.8,21,0,0,21,0.0,reason,0.9822384119033813,Adam Smith {1} William Wilberforce {1} Castlereagh {1} Gladstone’s Home Rule Bills {1} Keir Hardie {1}
